                           ,,,,,,,,,,,,,,
,Date,Unit,Buying Price VND,Selling Price VND,Quantity Sold,Location Market,Region,Egg Type,Feed Cost VND,Buyer Type,Weather Condition,Event Impact,Source,Notes
,2025-12-16,per_egg,,3.500,,market in Ho Chi Minh,South Vietnam,free_range,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.700,,market in Ho Chi Minh,South Vietnam,free_range,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,4.500,,market in Ho Chi Minh,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.400,,market in Ho Chi Minh,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.400,,market in Ho Chi Minh,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,4.000,,market in Ho Chi Minh,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.800,,market in Ho Chi Minh,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.600,,market in Ho Chi Minh,South Vietnam,duck,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.800,,market in Ho Chi Minh,South Vietnam,duck,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,4.500,,market in Ho Chi Minh,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.890,,market in V.Food,South Vietnam,duck,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,4.400,,market in V.Food,South Vietnam,duck,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,4.570,,market in V.Food,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.500,,market in V.Food,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-16,per_egg,,3.600,,market in V.Food,South Vietnam,N/A,,household,,Reduced flock sizes due to damage from floods have caused egg prices to surge.,https://nguoichannuoi.vn/gia-trung-thit-ot-bat-ngo-tang-manh-do-dau/,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.000,,market in Ben Tre,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.400,,market in Can Tho,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.400,,market in Dong Nai,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.900,,market in Dong Nai,South Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.000,,market in Hau Giang,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.000,,market in Binh Dinh,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.000,,market in Binh Dinh,South Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.700,,market in Lam Dong ,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.100,,market in Nghe An,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.900,,market in Ha Nam,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.100,,market in Ha Noi,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.700,,market in Ha Noi,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.900,,market in Hung Yen,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.100,,market in Nam Dinh,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.600,,market in Nam Dinh,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.800,,market in Thai Binh,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.800,,market in Tuyen Quang,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.100,,market in Vinh Phuc,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.700,,market in Vinh Phuc,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.700,,market in Quang Binh,Central Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.900,,market in Quang Nam,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.900,,market in Quang Ngai,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.100,,market in Thanh Hoa,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.600,,market in Thanh Hoa,Central Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,1.900,,market in Thua Thien Hue,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.800,,market in Ninh Binh,North Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.800,,market in Phu Tho,North Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.800,,market in Thai Nguyen,North Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.500,,market in An Giang,South Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.500,,market in Ca Mau,South Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.600,,market in Dong Nai,South Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.600,,market in Dong Thap,South Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.800,,market in Da Nang,Central Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.500,,market in Lam Dong ,Central Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.800,,market in Nghe An,Central Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.800,,market in Quang Tri,Central Vietnam,duck,,household,,,https://feedin.me/chart/bang-gia-vit-hom-nay,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,6.100,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.790,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,5.190,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,5.350,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,5.650,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,6.000,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.500,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,4.500,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,5.190,,winmart in Ho Chi Minh,South Vietnam,N/A,,household,,,https://winmart.vn/search/tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.400,,Bach hoa xanh,South Vietnam,N/A,,household,,,https://www.bachhoaxanh.com/tim-kiem?key=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.400,,Bach hoa xanh,South Vietnam,N/A,,household,,,https://www.bachhoaxanh.com/tim-kiem?key=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.200,,Bach hoa xanh,South Vietnam,N/A,,household,,,https://www.bachhoaxanh.com/tim-kiem?key=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.400,,Bach hoa xanh,South Vietnam,duck,,household,,,https://www.bachhoaxanh.com/tim-kiem?key=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.800,,Bach hoa xanh,South Vietnam,duck,,household,,,https://www.bachhoaxanh.com/tim-kiem?key=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.076,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.042,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,4.285,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.381,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.142,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.076,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.857,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.285,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.667,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.900,,Mega market pro,South Vietnam,N/A,,household,,,https://mmpro.vn/search.html?query=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.900,,Bon grocer,South Vietnam,N/A,,household,,,https://bongrocer.vn/search?type=product&q=tr%E1%BB%A9ng%20g%C3%A0&sortby=(quantity:product=desc),"the website is updated on a daily basis

"
,2025-12-22,per_egg,,4.700,,Bon grocer,South Vietnam,N/A,,household,,,https://bongrocer.vn/search?type=product&q=tr%E1%BB%A9ng%20g%C3%A0&sortby=(quantity:product=desc),"the website is updated on a daily basis

"
,2025-12-22,per_egg,,4.050,,Bon grocer,South Vietnam,N/A,,household,,,https://bongrocer.vn/search?type=product&q=tr%E1%BB%A9ng%20g%C3%A0&sortby=(quantity:product=desc),"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.850,,Kingfood mart ,South Vietnam,N/A,,household,,,https://kingfoodmart.com/search?keyword=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.890,,Kingfood mart ,South Vietnam,N/A,,household,,,https://kingfoodmart.com/search?keyword=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.150,,Kingfood mart ,South Vietnam,N/A,,household,,,https://kingfoodmart.com/search?keyword=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,2.990,,Kingfood mart ,South Vietnam,N/A,,household,,,https://kingfoodmart.com/search?keyword=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-22,per_egg,,3.750,,Kingfood mart ,South Vietnam,N/A,,household,,,https://kingfoodmart.com/search?keyword=tr%E1%BB%A9ng+g%C3%A0,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.650,,Kamereo in Ho Chi Minh,South Vietnam,free_range,,household,,,https://kamereo.vn/market?q=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.400,,Kamereo in Ho Chi Minh,South Vietnam,N/A,,household,,,https://kamereo.vn/market?q=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.400,,Kamereo in Ho Chi Minh,South Vietnam,N/A,,household,,,https://kamereo.vn/market?q=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.500,,Kamereo in Ho Chi Minh,South Vietnam,free_range,,household,,,https://kamereo.vn/market?q=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.600,,Kamereo in Ho Chi Minh,South Vietnam,N/A,,household,,,https://kamereo.vn/market?q=tr%E1%BB%A9ng%20g%C3%A0,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.700,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.650,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.550,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,4.650,,Thuc pham nhanh in HCM,South Vietnam,duck,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.750,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.900,,Thuc pham nhanh in HCM,South Vietnam,duck,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.100,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,2.900,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.000,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.200,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,4.900,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,4.800,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.200,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.850,,Aeon HCM,South Vietnam,duck,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.700,,Aeon HCM,South Vietnam,duck,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.300,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.100,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,3.900,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-26,per_egg,,4.600,,Aeon HCM,South Vietnam,N/A,,household,,,https://aeoneshop.com/products/category/230/trung,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.900,,market in Ha Nam,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.100,,market in Ha Noi,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.700,,market in Ha Noi,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.900,,market in Hung Yen,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.100,,market in Nam Dinh,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.600,,market in Nam Dinh,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.800,,market in Thai Binh,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.800,,market in Tuyen Quang,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.100,,market in Vinh Phuc,North Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.700,,market in Vinh Phuc,North Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.000,,market in Ben Tre,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.400,,market in Can Tho,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.400,,market in Dong Nai,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.900,,market in Dong Nai,South Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.000,,market in Hau Giang,South Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.000,,market in Binh Dinh,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.000,,market in Binh Dinh,Central Vietnam,caged,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.700,,market in Lam Dong ,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.100,,market in Nghe An,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.700,,market in Quang Binh,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.900,,market in Quang Nam,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.900,,market in Quang Ngai,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,2.100,,market in Thanh Hoa,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.600,,market in Thanh Hoa,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-29,per_egg,,1.900,,market in Thua Thien Hue,Central Vietnam,free_range,,household,,,https://feedin.me/chart/bang-gia-trung-ga-hom-nay,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,3.100,,Mega market,South Vietnam,N/A,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,3.790,,Mega market,South Vietnam,duck,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,3.850,,Mega market,South Vietnam,N/A,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,3.800,,Mega market,South Vietnam,duck,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,6.600,,Mega market,South Vietnam,duck,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,4.200,,Mega market,South Vietnam,N/A,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,5.700,,Mega market,South Vietnam,N/A,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,5.400,,Mega market,South Vietnam,N/A,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,6.400,,Mega market,South Vietnam,duck,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,6.425,,Mega market,South Vietnam,duck,,household,,,https://online.mmvietnam.com/search.html?query=tr%E1%BB%A9ng,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,3.700,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
,2025-12-30,per_egg,,3.670,,Thuc pham nhanh in HCM,South Vietnam,N/A,,household,,,https://thucphamnhanh.com/?product_cat=&s=tr%E1%BB%A9ng&post_type=product,"the website is updated on a daily basis

"
